playerID,yearID,teamID,inseason,G,W,L
houkra01,1973,NYA,1,162,80,82
willidi02,1973,OAK,1,162,94,68
herzowh01,1973,TEX,1,138,47,91
wilbede01,1973,TEX,2,1,1,0
martibi02,1973,TEX,3,23,9,14
matheed01,1973,ATL,1,162,76,85
lockmwh01,1973,CHN,1,161,77,84
andersp01,1973,CIN,1,162,99,63
durocle01,1973,HOU,1,162,82,80
alstowa01,1973,LAN,1,162,95,66
mauchge01,1973,MON,1,162,79,83
berrayo01,1973,NYN,1,161,82,79
ozarkda99,1973,PHI,1,162,71,91
virdobi01,1973,PIT,1,136,67,69
murtada01,1973,PIT,2,26,13,13
zimmedo01,1973,SDN,1,162,60,102
foxch01,1973,SFN,1,162,88,74
schoere01,1973,SLN,1,162,81,81
weaveea99,1974,BAL,1,162,91,71
johnsda01,1974,BOS,1,162,84,78
winklbo99,1974,CAL,1,75,30,44
herzowh01,1974,CAL,2,4,2,2
willidi02,1974,CAL,3,84,36,48
tannech01,1974,CHA,1,163,80,80
asproke01,1974,CLE,1,162,77,85
houkra01,1974,DET,1,162,72,90
mckeoja99,1974,KCA,1,162,77,85
quilifr01,1974,MIN,1,163,82,80
crandde01,1974,ML4,1,162,76,86
virdobi01,1974,NYA,1,162,89,73
darkal01,1974,OAK,1,162,90,72
martibi02,1974,TEX,1,161,84,76
matheed01,1974,ATL,1,99,50,49
kingcl01,1974,ATL,2,64,38,25
lockmwh01,1974,CHN,1,93,41,52
marshji01,1974,CHN,2,69,25,44
andersp01,1974,CIN,1,163,98,64
gomezpr01,1974,HOU,1,162,81,81
alstowa01,1974,LAN,1,162,102,60
mauchge01,1974,MON,1,161,79,82
berrayo01,1974,NYN,1,162,71,91
ozarkda99,1974,PHI,1,162,80,82
murtada01,1974,PIT,1,162,88,74
mcnamjo99,1974,SDN,1,162,60,102
foxch01,1974,SFN,1,76,34,42
westrwe01,1974,SFN,2,86,38,48
schoere01,1974,SLN,1,161,86,75
weaveea99,1975,BAL,1,159,90,69
johnsda01,1975,BOS,1,160,95,65
willidi02,1975,CAL,1,161,72,89
tannech01,1975,CHA,1,161,75,86
robinfr02,1975,CLE,1,159,79,80
houkra01,1975,DET,1,159,57,102
mckeoja99,1975,KCA,1,96,50,46
herzowh01,1975,KCA,2,66,41,25
quilifr01,1975,MIN,1,159,76,83
crandde01,1975,ML4,1,161,67,94
kuennha01,1975,ML4,2,1,1,0
virdobi01,1975,NYA,1,104,53,51
martibi02,1975,NYA,2,56,30,26
darkal01,1975,OAK,1,162,98,64
martibi02,1975,TEX,1,95,44,51
lucchfr99,1975,TEX,2,67,35,32
kingcl01,1975,ATL,1,134,58,76
ryanco01,1975,ATL,2,27,9,18
marshji01,1975,CHN,1,162,75,87
andersp01,1975,CIN,1,162,108,54
gomezpr01,1975,HOU,1,127,47,80
virdobi01,1975,HOU,2,35,17,17
alstowa01,1975,LAN,1,162,88,74
mauchge01,1975,MON,1,162,75,87
berrayo01,1975,NYN,1,109,56,53
mcmilro01,1975,NYN,2,53,26,27
ozarkda99,1975,PHI,1,162,86,76
murtada01,1975,PIT,1,161,92,69
mcnamjo99,1975,SDN,1,162,71,91
westrwe01,1975,SFN,1,161,80,81
schoere01,1975,SLN,1,163,82,80
weaveea99,1976,BAL,1,162,88,74
johnsda01,1976,BOS,1,86,41,45
zimmedo01,1976,BOS,2,76,42,34
willidi02,1976,CAL,1,96,39,57
sherrno01,1976,CAL,2,66,37,29
richapa01,1976,CHA,1,161,64,97
robinfr02,1976,CLE,1,159,81,78
houkra01,1976,DET,1,161,74,87
herzowh01,1976,KCA,1,162,90,72
mauchge01,1976,MIN,1,162,85,77
grammal01,1976,ML4,1,161,66,95
martibi02,1976,NYA,1,159,97,62
tannech01,1976,OAK,1,161,87,74
lucchfr99,1976,TEX,1,162,76,86
bristda99,1976,ATL,1,162,70,92
marshji01,1976,CHN,1,162,75,87
andersp01,1976,CIN,1,162,102,60
virdobi01,1976,HOU,1,162,80,82
alstowa01,1976,LAN,1,158,90,68
lasorto01,1976,LAN,2,4,2,2
kuehlka99,1976,MON,1,128,43,85
foxch01,1976,MON,2,34,12,22
frazijo01,1976,NYN,1,162,86,76
ozarkda99,1976,PHI,1,162,101,61
murtada01,1976,PIT,1,162,92,70
mcnamjo99,1976,SDN,1,162,73,89
rignebi01,1976,SFN,1,162,74,88
schoere01,1976,SLN,1,162,72,90
weaveea99,1977,BAL,1,161,97,64
zimmedo01,1977,BOS,1,161,97,64
sherrno01,1977,CAL,1,81,39,42
garcida99,1977,CAL,2,81,35,46
lemonbo01,1977,CHA,1,162,90,72
robinfr02,1977,CLE,1,57,26,31
torboje01,1977,CLE,2,104,45,59
houkra01,1977,DET,1,162,74,88
herzowh01,1977,KCA,1,162,102,60
mauchge01,1977,MIN,1,161,84,77
grammal01,1977,ML4,1,162,67,95
martibi02,1977,NYA,1,162,100,62
mckeoja99,1977,OAK,1,53,26,27
winklbo99,1977,OAK,2,108,37,71
johnsda01,1977,SEA,1,162,64,98
lucchfr99,1977,TEX,1,62,31,31
stanked01,1977,TEX,2,1,1,0
ryanco01,1977,TEX,3,6,2,4
huntebi03,1977,TEX,4,93,60,33
hartsro01,1977,TOR,1,161,54,107
bristda99,1977,ATL,1,29,8,21
turnete99,1977,ATL,2,1,0,1
bensove01,1977,ATL,3,1,1,0
bristda99,1977,ATL,4,131,52,79
frankhe01,1977,CHN,1,162,81,81
andersp01,1977,CIN,1,162,88,74
virdobi01,1977,HOU,1,162,81,81
lasorto01,1977,LAN,1,162,98,64
willidi02,1977,MON,1,162,75,87
frazijo01,1977,NYN,1,45,15,30
torrejo01,1977,NYN,2,117,49,68
ozarkda99,1977,PHI,1,162,101,61
tannech01,1977,PIT,1,162,96,66
mcnamjo99,1977,SDN,1,48,20,28
skinnbo01,1977,SDN,2,1,1,0
darkal01,1977,SDN,3,113,48,65
altobjo01,1977,SFN,1,162,75,87
rappve99,1977,SLN,1,162,83,79
weaveea99,1978,BAL,1,161,90,71
zimmedo01,1978,BOS,1,163,99,64
garcida99,1978,CAL,1,45,25,20
fregoji01,1978,CAL,2,117,62,55
lemonbo01,1978,CHA,1,74,34,40
dobyla01,1978,CHA,2,87,37,50
torboje01,1978,CLE,1,159,69,90
houkra01,1978,DET,1,162,86,76
herzowh01,1978,KCA,1,162,92,70
mauchge01,1978,MIN,1,162,73,89
bambege01,1978,ML4,1,162,93,69
martibi02,1978,NYA,1,94,52,42
howsedi01,1978,NYA,2,1,0,1
lemonbo01,1978,NYA,3,68,48,20
winklbo99,1978,OAK,1,39,24,15
mckeoja99,1978,OAK,2,123,45,78
johnsda01,1978,SEA,1,160,56,104
huntebi03,1978,TEX,1,161,86,75
corrapa01,1978,TEX,2,1,1,0
hartsro01,1978,TOR,1,161,59,102
coxbo01,1978,ATL,1,162,69,93
frankhe01,1978,CHN,1,162,79,83
andersp01,1978,CIN,1,161,92,69
virdobi01,1978,HOU,1,162,74,88
lasorto01,1978,LAN,1,162,95,67
willidi02,1978,MON,1,162,76,86
torrejo01,1978,NYN,1,162,66,96
ozarkda99,1978,PHI,1,162,90,72
tannech01,1978,PIT,1,161,88,73
craigro01,1978,SDN,1,162,84,78
altobjo01,1978,SFN,1,162,89,73
rappve99,1978,SLN,1,17,6,11
krolja99,1978,SLN,2,2,1,1
boyerke01,1978,SLN,3,143,62,81
weaveea99,1979,BAL,1,159,102,57
zimmedo01,1979,BOS,1,160,91,69
fregoji01,1979,CAL,1,162,88,74
kessido01,1979,CHA,1,106,46,60
larusto01,1979,CHA,2,54,27,27
torboje01,1979,CLE,1,95,43,52
garcida99,1979,CLE,2,66,38,28
mossle01,1979,DET,1,53,27,26
tracedi01,1979,DET,2,2,2,0
andersp01,1979,DET,3,106,56,50
herzowh01,1979,KCA,1,162,85,77
mauchge01,1979,MIN,1,162,82,80
bambege01,1979,ML4,1,161,95,66
lemonbo01,1979,NYA,1,65,34,31
martibi02,1979,NYA,2,95,55,40
marshji01,1979,OAK,1,162,54,108
johnsda01,1979,SEA,1,162,67,95
corrapa01,1979,TEX,1,162,83,79
hartsro01,1979,TOR,1,162,53,109
coxbo01,1979,ATL,1,160,66,94
frankhe01,1979,CHN,1,155,78,77
amalfjo01,1979,CHN,2,7,2,5
mcnamjo99,1979,CIN,1,161,90,71
virdobi01,1979,HOU,1,162,89,73
lasorto01,1979,LAN,1,162,79,83
willidi02,1979,MON,1,160,95,65
torrejo01,1979,NYN,1,163,63,99
ozarkda99,1979,PHI,1,133,65,67
greenda02,1979,PHI,2,30,19,11
tannech01,1979,PIT,1,163,98,64
craigro01,1979,SDN,1,161,68,93
altobjo01,1979,SFN,1,140,61,79
bristda99,1979,SFN,2,22,10,12
boyerke01,1979,SLN,1,163,86,76
weaveea99,1980,BAL,1,162,100,62
zimmedo01,1980,BOS,1,155,82,73
peskyjo01,1980,BOS,2,5,1,4
fregoji01,1980,CAL,1,160,65,95
larusto01,1980,CHA,1,162,70,90
garcida99,1980,CLE,1,160,79,81
andersp01,1980,DET,1,163,84,78
freyji99,1980,KCA,1,162,97,65
mauchge01,1980,MIN,1,125,54,71
goryljo01,1980,MIN,2,36,23,13
rodgebu01,1980,ML4,1,47,26,21
bambege01,1980,ML4,2,92,47,45
rodgebu01,1980,ML4,3,23,13,10
howsedi01,1980,NYA,1,162,103,59
martibi02,1980,OAK,1,162,83,79
johnsda01,1980,SEA,1,105,39,65
willsma01,1980,SEA,2,58,20,38
corrapa01,1980,TEX,1,163,76,85
mattibo01,1980,TOR,1,162,67,95
coxbo01,1980,ATL,1,161,81,80
gomezpr01,1980,CHN,1,90,38,52
amalfjo01,1980,CHN,2,72,26,46
mcnamjo99,1980,CIN,1,163,89,73
virdobi01,1980,HOU,1,163,93,70
lasorto01,1980,LAN,1,163,92,71
willidi02,1980,MON,1,162,90,72
torrejo01,1980,NYN,1,162,67,95
greenda02,1980,PHI,1,162,91,71
tannech01,1980,PIT,1,162,83,79
colemje01,1980,SDN,1,163,73,89
bristda99,1980,SFN,1,161,75,86
boyerke01,1980,SLN,1,51,18,33
krolja99,1980,SLN,2,1,0,1
herzowh01,1980,SLN,3,73,38,35
schoere01,1980,SLN,4,37,18,19
weaveea99,1981,BAL,1,105,59,46
houkra01,1981,BOS,1,108,59,49
fregoji01,1981,CAL,1,47,22,25
mauchge01,1981,CAL,2,63,29,34
larusto01,1981,CHA,1,106,54,52
garcida99,1981,CLE,1,103,52,51
andersp01,1981,DET,1,109,60,49
freyji99,1981,KCA,1,70,30,40
howsedi01,1981,KCA,2,33,20,13
goryljo01,1981,MIN,1,37,11,25
gardnbi02,1981,MIN,2,73,30,43
rodgebu01,1981,ML4,1,109,62,47
michage01,1981,NYA,1,82,48,34
lemonbo01,1981,NYA,2,25,11,14
martibi02,1981,OAK,1,109,64,45
willsma01,1981,SEA,1,25,6,18
lachere01,1981,SEA,2,85,38,47
zimmedo01,1981,TEX,1,105,57,48
mattibo01,1981,TOR,1,106,37,69
coxbo01,1981,ATL,1,107,50,56
amalfjo01,1981,CHN,1,106,38,65
mcnamjo99,1981,CIN,1,108,66,42
virdobi01,1981,HOU,1,110,61,49
lasorto01,1981,LAN,1,110,63,47
willidi02,1981,MON,1,81,44,37
fanniji01,1981,MON,2,27,16,11
torrejo01,1981,NYN,1,105,41,62
greenda02,1981,PHI,1,107,59,48
tannech01,1981,PIT,1,103,46,56
howarfr01,1981,SDN,1,110,41,69
robinfr02,1981,SFN,1,111,56,55
herzowh01,1981,SLN,1,103,59,43
weaveea99,1982,BAL,1,163,94,68
houkra01,1982,BOS,1,162,89,73
mauchge01,1982,CAL,1,162,93,69
larusto01,1982,CHA,1,162,87,75
garcida99,1982,CLE,1,162,78,84
andersp01,1982,DET,1,162,83,79
howsedi01,1982,KCA,1,162,90,72
gardnbi02,1982,MIN,1,162,60,102
rodgebu01,1982,ML4,1,47,23,24
kuennha01,1982,ML4,2,116,72,43
lemonbo01,1982,NYA,1,14,6,8
michage01,1982,NYA,2,86,44,42
kingcl01,1982,NYA,3,62,29,33
martibi02,1982,OAK,1,162,68,94
lachere01,1982,SEA,1,162,76,86
zimmedo01,1982,TEX,1,96,38,58
johnsda01,1982,TEX,2,66,26,40
coxbo01,1982,TOR,1,162,78,84
torrejo01,1982,ATL,1,162,89,73
eliale01,1982,CHN,1,162,73,89
mcnamjo99,1982,CIN,1,92,34,58
nixonru01,1982,CIN,2,70,27,43
virdobi01,1982,HOU,1,111,49,62
lillibo01,1982,HOU,2,51,28,23
lasorto01,1982,LAN,1,162,88,74
fanniji01,1982,MON,1,162,86,76
bambege01,1982,NYN,1,162,65,97
corrapa01,1982,PHI,1,162,89,73
tannech01,1982,PIT,1,162,84,78
willidi02,1982,SDN,1,162,81,81
robinfr02,1982,SFN,1,162,87,75
herzowh01,1982,SLN,1,162,92,70
altobjo01,1983,BAL,1,162,98,64
houkra01,1983,BOS,1,162,78,84
mcnamjo99,1983,CAL,1,162,70,92
larusto01,1983,CHA,1,162,99,63
ferrami01,1983,CLE,1,100,40,60
corrapa01,1983,CLE,2,62,30,32
andersp01,1983,DET,1,162,92,70
howsedi01,1983,KCA,1,163,79,83
gardnbi02,1983,MIN,1,162,70,92
kuennha01,1983,ML4,1,162,87,75
martibi02,1983,NYA,1,162,91,71
borosst01,1983,OAK,1,162,74,88
lachere01,1983,SEA,1,73,26,47
crandde01,1983,SEA,2,89,34,55
raderdo02,1983,TEX,1,163,77,85
coxbo01,1983,TOR,1,162,89,73
torrejo01,1983,ATL,1,162,88,74
eliale01,1983,CHN,1,123,54,69
foxch01,1983,CHN,2,39,17,22
nixonru01,1983,CIN,1,162,74,88
lillibo01,1983,HOU,1,162,85,77
lasorto01,1983,LAN,1,163,91,71
virdobi01,1983,MON,1,163,82,80
bambege01,1983,NYN,1,46,16,30
howarfr01,1983,NYN,2,116,52,64
corrapa01,1983,PHI,1,86,43,42
owenspa99,1983,PHI,2,77,47,30
tannech01,1983,PIT,1,162,84,78
willidi02,1983,SDN,1,163,81,81
robinfr02,1983,SFN,1,162,79,83
herzowh01,1983,SLN,1,162,79,83
altobjo01,1984,BAL,1,162,85,77
houkra01,1984,BOS,1,162,86,76
mcnamjo99,1984,CAL,1,162,81,81
larusto01,1984,CHA,1,162,74,88
corrapa01,1984,CLE,1,163,75,87
andersp01,1984,DET,1,162,104,58
howsedi01,1984,KCA,1,162,84,78
gardnbi02,1984,MIN,1,162,81,81
lachere01,1984,ML4,1,161,67,94
berrayo01,1984,NYA,1,162,87,75
borosst01,1984,OAK,1,44,20,24
mooreja01,1984,OAK,2,118,57,61
crandde01,1984,SEA,1,135,59,76
cottich01,1984,SEA,2,27,15,12
raderdo02,1984,TEX,1,161,69,92
coxbo01,1984,TOR,1,163,89,73
torrejo01,1984,ATL,1,162,80,82
freyji99,1984,CHN,1,161,96,65
rappve99,1984,CIN,1,121,51,70
rosepe01,1984,CIN,2,41,19,22
lillibo01,1984,HOU,1,162,80,82
lasorto01,1984,LAN,1,162,79,83
virdobi01,1984,MON,1,131,64,67
fanniji01,1984,MON,2,30,14,16
johnsda02,1984,NYN,1,162,90,72
owenspa99,1984,PHI,1,162,81,81
tannech01,1984,PIT,1,162,75,87
willidi02,1984,SDN,1,162,92,70
robinfr02,1984,SFN,1,106,42,64
ozarkda99,1984,SFN,2,56,24,32
herzowh01,1984,SLN,1,162,84,78
altobjo01,1985,BAL,1,55,29,26
ripkeca99,1985,BAL,2,1,1,0
weaveea99,1985,BAL,3,105,53,52
mcnamjo99,1985,BOS,1,163,81,81
mauchge01,1985,CAL,1,162,90,72
larusto01,1985,CHA,1,163,85,77
corrapa01,1985,CLE,1,162,60,102
andersp01,1985,DET,1,161,84,77
howsedi01,1985,KCA,1,162,91,71
gardnbi02,1985,MIN,1,62,27,35
millera99,1985,MIN,2,100,50,50
bambege01,1985,ML4,1,161,71,90
berrayo01,1985,NYA,1,16,6,10
martibi02,1985,NYA,2,145,91,54
mooreja01,1985,OAK,1,162,77,85
cottich01,1985,SEA,1,162,74,88
raderdo02,1985,TEX,1,32,9,23
valenbo02,1985,TEX,2,129,53,76
coxbo01,1985,TOR,1,161,99,62
haased01,1985,ATL,1,121,50,71
winebo01,1985,ATL,2,41,16,25
freyji99,1985,CHN,1,162,77,84
rosepe01,1985,CIN,1,162,89,72
lillibo01,1985,HOU,1,162,83,79
lasorto01,1985,LAN,1,162,95,67
rodgebu01,1985,MON,1,161,84,77
johnsda02,1985,NYN,1,162,98,64
felskjo01,1985,PHI,1,162,75,87
tannech01,1985,PIT,1,161,57,104
willidi02,1985,SDN,1,162,83,79
davenji01,1985,SFN,1,144,56,88
craigro01,1985,SFN,2,18,6,12
herzowh01,1985,SLN,1,162,101,61
weaveea99,1986,BAL,1,162,73,89
mcnamjo99,1986,BOS,1,161,95,66
mauchge01,1986,CAL,1,162,92,70
larusto01,1986,CHA,1,64,26,38
raderdo02,1986,CHA,2,2,1,1
fregoji01,1986,CHA,3,96,45,51
corrapa01,1986,CLE,1,163,84,78
andersp01,1986,DET,1,162,87,75
howsedi01,1986,KCA,1,88,40,48
ferrami01,1986,KCA,2,74,36,38
millera99,1986,MIN,1,139,59,80
kellyto01,1986,MIN,2,23,12,11
bambege01,1986,ML4,1,152,71,81
trebeto99,1986,ML4,2,9,6,3
pinielo01,1986,NYA,1,162,90,72
mooreja01,1986,OAK,1,73,29,44
newmaje01,1986,OAK,2,10,2,8
larusto01,1986,OAK,3,79,45,34
cottich01,1986,SEA,1,28,9,19
martima01,1986,SEA,2,1,0,1
willidi02,1986,SEA,3,133,58,75
valenbo02,1986,TEX,1,162,87,75
williji03,1986,TOR,1,163,86,76
tannech01,1986,ATL,1,161,72,89
freyji99,1986,CHN,1,56,23,33
vukovjo01,1986,CHN,2,2,1,1
michage01,1986,CHN,3,102,46,56
rosepe01,1986,CIN,1,162,86,76
lanieha01,1986,HOU,1,162,96,66
lasorto01,1986,LAN,1,162,73,89
rodgebu01,1986,MON,1,161,78,83
johnsda02,1986,NYN,1,162,108,54
felskjo01,1986,PHI,1,161,86,75
leylaji99,1986,PIT,1,162,64,98
borosst01,1986,SDN,1,162,74,88
craigro01,1986,SFN,1,162,83,79
herzowh01,1986,SLN,1,161,79,82
ripkeca99,1987,BAL,1,162,67,95
mcnamjo99,1987,BOS,1,162,78,84
mauchge01,1987,CAL,1,162,75,87
fregoji01,1987,CHA,1,162,77,85
corrapa01,1987,CLE,1,87,31,56
edwardo01,1987,CLE,2,75,30,45
andersp01,1987,DET,1,162,98,64
gardnbi02,1987,KCA,1,126,62,64
wathajo01,1987,KCA,2,36,21,15
kellyto01,1987,MIN,1,162,85,77
trebeto99,1987,ML4,1,162,91,71
pinielo01,1987,NYA,1,162,89,73
larusto01,1987,OAK,1,162,81,81
willidi02,1987,SEA,1,162,78,84
valenbo02,1987,TEX,1,162,75,87
williji03,1987,TOR,1,162,96,66
tannech01,1987,ATL,1,161,69,92
michage01,1987,CHN,1,136,68,68
lucchfr99,1987,CHN,2,25,8,17
rosepe01,1987,CIN,1,162,84,78
lanieha01,1987,HOU,1,162,76,86
lasorto01,1987,LAN,1,162,73,89
rodgebu01,1987,MON,1,162,91,71
johnsda02,1987,NYN,1,162,92,70
felskjo01,1987,PHI,1,61,29,32
eliale01,1987,PHI,2,101,51,50
leylaji99,1987,PIT,1,162,80,82
bowala01,1987,SDN,1,162,65,97
craigro01,1987,SFN,1,162,90,72
herzowh01,1987,SLN,1,162,95,67
ripkeca99,1988,BAL,1,6,0,6
robinfr02,1988,BAL,2,155,54,101
mcnamjo99,1988,BOS,1,85,43,42
morgajo01,1988,BOS,2,77,46,31
rojasco01,1988,CAL,1,154,75,79
stubimo01,1988,CAL,2,8,0,8
fregoji01,1988,CHA,1,161,71,90
edwardo01,1988,CLE,1,162,78,84
andersp01,1988,DET,1,162,88,74
wathajo01,1988,KCA,1,161,84,77
kellyto01,1988,MIN,1,162,91,71
trebeto99,1988,ML4,1,162,87,75
martibi02,1988,NYA,1,68,40,28
pinielo01,1988,NYA,2,93,45,48
larusto01,1988,OAK,1,162,104,58
willidi02,1988,SEA,1,56,23,33
snydeji02,1988,SEA,2,105,45,60
valenbo02,1988,TEX,1,161,70,91
williji03,1988,TOR,1,162,87,75
tannech01,1988,ATL,1,39,12,27
nixonru01,1988,ATL,2,121,42,79
zimmedo01,1988,CHN,1,163,77,85
rosepe01,1988,CIN,1,23,11,12
helmsto01,1988,CIN,2,27,12,15
rosepe01,1988,CIN,3,111,64,47
lanieha01,1988,HOU,1,162,82,80
lasorto01,1988,LAN,1,162,94,67
rodgebu01,1988,MON,1,163,81,81
johnsda02,1988,NYN,1,160,100,60
eliale01,1988,PHI,1,153,60,92
vukovjo01,1988,PHI,2,9,5,4
leylaji99,1988,PIT,1,160,85,75
bowala01,1988,SDN,1,46,16,30
mckeoja99,1988,SDN,2,115,67,48
craigro01,1988,SFN,1,162,83,79
herzowh01,1988,SLN,1,162,76,86
robinfr02,1989,BAL,1,162,87,75
morgajo01,1989,BOS,1,162,83,79
raderdo02,1989,CAL,1,162,91,71
torboje01,1989,CHA,1,161,69,92
edwardo01,1989,CLE,1,143,65,78
hartjo99,1989,CLE,2,19,8,11
andersp01,1989,DET,1,162,59,103
wathajo01,1989,KCA,1,162,92,70
kellyto01,1989,MIN,1,162,80,82
trebeto99,1989,ML4,1,162,81,81
greenda02,1989,NYA,1,121,56,65
dentbu01,1989,NYA,2,40,18,22
larusto01,1989,OAK,1,162,99,63
lefebji01,1989,SEA,1,162,73,89
valenbo02,1989,TEX,1,162,83,79
williji03,1989,TOR,1,36,12,24
gastoci01,1989,TOR,2,126,77,49
nixonru01,1989,ATL,1,161,63,97
zimmedo01,1989,CHN,1,162,93,69
rosepe01,1989,CIN,1,125,59,66
helmsto01,1989,CIN,2,37,16,21
howear01,1989,HOU,1,162,86,76
lasorto01,1989,LAN,1,160,77,83
rodgebu01,1989,MON,1,162,81,81
johnsda02,1989,NYN,1,162,87,75
leyvani99,1989,PHI,1,163,67,95
leylaji99,1989,PIT,1,164,74,88
mckeoja99,1989,SDN,1,162,89,73
craigro01,1989,SFN,1,162,92,70
herzowh01,1989,SLN,1,164,86,76
robinfr02,1990,BAL,1,162,76,85
morgajo01,1990,BOS,1,162,88,74
raderdo02,1990,CAL,1,162,80,82
torboje01,1990,CHA,1,162,94,68
mcnamjo99,1990,CLE,1,162,77,85
andersp01,1990,DET,1,162,79,83
wathajo01,1990,KCA,1,161,75,86
kellyto01,1990,MIN,1,162,74,88
trebeto99,1990,ML4,1,162,74,88
dentbu01,1990,NYA,1,49,18,31
merrist99,1990,NYA,2,113,49,64
larusto01,1990,OAK,1,162,103,59
lefebji01,1990,SEA,1,162,77,85
valenbo02,1990,TEX,1,162,83,79
gastoci01,1990,TOR,1,162,86,76
nixonru01,1990,ATL,1,65,25,40
coxbo01,1990,ATL,2,97,40,57
zimmedo01,1990,CHN,1,162,77,85
pinielo01,1990,CIN,1,162,91,71
howear01,1990,HOU,1,162,75,87
lasorto01,1990,LAN,1,162,86,76
rodgebu01,1990,MON,1,162,85,77
johnsda02,1990,NYN,1,42,20,22
harrebu01,1990,NYN,2,120,71,49
leyvani99,1990,PHI,1,162,77,85
leylaji99,1990,PIT,1,162,95,67
mckeoja99,1990,SDN,1,80,37,43
riddogr99,1990,SDN,2,82,38,44
craigro01,1990,SFN,1,162,85,77
herzowh01,1990,SLN,1,80,33,47
schoere01,1990,SLN,2,24,13,11
torrejo01,1990,SLN,3,58,24,34
robinfr02,1991,BAL,1,37,13,24
oatesjo01,1991,BAL,2,125,54,71
morgajo01,1991,BOS,1,162,84,78
raderdo02,1991,CAL,1,124,61,63
rodgebu01,1991,CAL,2,38,20,18
torboje01,1991,CHA,1,162,87,75
mcnamjo99,1991,CLE,1,77,25,52
hargrmi01,1991,CLE,2,85,32,53
andersp01,1991,DET,1,162,84,78
wathajo01,1991,KCA,1,37,15,22
schaebo99,1991,KCA,2,1,1,0
mcraeha01,1991,KCA,3,124,66,58
kellyto01,1991,MIN,1,162,95,67
trebeto99,1991,ML4,1,162,83,79
merrist99,1991,NYA,1,162,71,91
larusto01,1991,OAK,1,162,84,78
lefebji01,1991,SEA,1,162,83,79
valenbo02,1991,TEX,1,162,85,77
gastoci01,1991,TOR,1,120,66,54
tenacge01,1991,TOR,2,33,19,14
gastoci01,1991,TOR,3,9,6,3
coxbo01,1991,ATL,1,162,94,68
zimmedo01,1991,CHN,1,37,18,19
altobjo01,1991,CHN,2,1,0,1
essiaji01,1991,CHN,3,122,59,63
pinielo01,1991,CIN,1,162,74,88
howear01,1991,HOU,1,162,65,97
lasorto01,1991,LAN,1,162,93,69
rodgebu01,1991,MON,1,49,20,29
runneto01,1991,MON,2,112,51,61
harrebu01,1991,NYN,1,154,74,80
cubbami01,1991,NYN,2,7,3,4
leyvani99,1991,PHI,1,13,4,9
fregoji01,1991,PHI,2,149,74,75
leylaji99,1991,PIT,1,162,98,64
riddogr99,1991,SDN,1,162,84,78
craigro01,1991,SFN,1,162,75,87
torrejo01,1991,SLN,1,162,84,78
oatesjo01,1992,BAL,1,162,89,73
hobsobu01,1992,BOS,1,162,73,89
rodgebu01,1992,CAL,1,39,19,20
wathajo01,1992,CAL,2,89,39,50
rodgebu01,1992,CAL,3,34,14,20
lamonge01,1992,CHA,1,162,86,76
hargrmi01,1992,CLE,1,162,76,86
andersp01,1992,DET,1,162,75,87
mcraeha01,1992,KCA,1,162,72,90
kellyto01,1992,MIN,1,162,90,72
garneph01,1992,ML4,1,162,92,70
showabu99,1992,NYA,1,162,76,86
larusto01,1992,OAK,1,162,96,66
plummbi01,1992,SEA,1,162,64,98
valenbo02,1992,TEX,1,86,45,41
harrato01,1992,TEX,2,76,32,44
gastoci01,1992,TOR,1,162,96,66
coxbo01,1992,ATL,1,162,98,64
lefebji01,1992,CHN,1,162,78,84
pinielo01,1992,CIN,1,162,90,72
howear01,1992,HOU,1,162,81,81
lasorto01,1992,LAN,1,162,63,99
runneto01,1992,MON,1,37,17,20
aloufe01,1992,MON,2,125,70,55
torboje01,1992,NYN,1,162,72,90
fregoji01,1992,PHI,1,162,70,92
leylaji99,1992,PIT,1,162,96,66
riddogr99,1992,SDN,1,150,78,72
rigglji99,1992,SDN,2,12,4,8
craigro01,1992,SFN,1,162,72,90
torrejo01,1992,SLN,1,162,83,79
oatesjo01,1993,BAL,1,162,85,77
hobsobu01,1993,BOS,1,162,80,82
rodgebu01,1993,CAL,1,162,71,91
lamonge01,1993,CHA,1,162,94,68
hargrmi01,1993,CLE,1,162,76,86
andersp01,1993,DET,1,162,85,77
mcraeha01,1993,KCA,1,162,84,78
kellyto01,1993,MIN,1,162,71,91
garneph01,1993,ML4,1,162,69,93
showabu99,1993,NYA,1,162,88,74
larusto01,1993,OAK,1,162,68,94
pinielo01,1993,SEA,1,162,82,80
kenneke99,1993,TEX,1,162,86,76
gastoci01,1993,TOR,1,162,95,67
coxbo01,1993,ATL,1,162,104,58
lefebji01,1993,CHN,1,162,84,78
perezto01,1993,CIN,1,44,20,24
johnsda02,1993,CIN,2,118,53,65
baylodo01,1993,COL,1,162,67,95
lachere01,1993,FLO,1,162,64,98
howear01,1993,HOU,1,162,85,77
lasorto01,1993,LAN,1,162,81,81
aloufe01,1993,MON,1,162,94,68
torboje01,1993,NYN,1,38,13,25
greenda02,1993,NYN,2,124,46,78
fregoji01,1993,PHI,1,162,97,65
leylaji99,1993,PIT,1,162,75,87
rigglji99,1993,SDN,1,162,61,101
bakerdu01,1993,SFN,1,162,103,59
torrejo01,1993,SLN,1,162,87,75
oatesjo01,1994,BAL,1,112,63,49
hobsobu01,1994,BOS,1,115,54,61
rodgebu01,1994,CAL,1,40,16,24
