playerID,awardID,yearID,lgID,tie,notes,category
terrybi01,TSN All-Star,1930,ML,,1B,player
friscfr01,TSN All-Star,1930,ML,,2B,player
lindsfr01,TSN All-Star,1930,ML,,3B,player
cochrmi01,TSN All-Star,1930,ML,,C,player
ruthba01,TSN All-Star,1930,ML,,OF,player
simmoal01,TSN All-Star,1930,ML,,OF,player
wilsoha01,TSN All-Star,1930,ML,,OF,player
ferrewe01,TSN All-Star,1930,ML,,P,player
grovele01,TSN All-Star,1930,ML,,P,player
cronijo01,TSN All-Star,1930,ML,,SS,player
cronijo01,TSN Guide MVP,1930,AL,,,player
terrybi01,TSN Guide MVP,1930,NL,,,player
gehrilo01,Baseball Magazine All-Star,1931,AL,,1B,player
melilsk01,Baseball Magazine All-Star,1931,AL,,2B,player
kammwi01,Baseball Magazine All-Star,1931,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1931,AL,,C,player
averiea01,Baseball Magazine All-Star,1931,AL,,CF,player
simmoal01,Baseball Magazine All-Star,1931,AL,,LF,player
grovele01,Baseball Magazine All-Star,1931,AL,,P1,player
earnsge01,Baseball Magazine All-Star,1931,AL,,P2,player
ferrewe01,Baseball Magazine All-Star,1931,AL,,P3,player
walberu01,Baseball Magazine All-Star,1931,AL,,P4,player
ruthba01,Baseball Magazine All-Star,1931,AL,,RF,player
cronijo01,Baseball Magazine All-Star,1931,AL,,SS,player
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B,player
friscfr01,Baseball Magazine All-Star,1931,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1931,ML,,3B,player
cochrmi01,Baseball Magazine All-Star,1931,ML,,C,player
cuyleki01,Baseball Magazine All-Star,1931,ML,,CF,player
simmoal01,Baseball Magazine All-Star,1931,ML,,LF,player
grovele01,Baseball Magazine All-Star,1931,ML,,P1,player
ferrewe01,Baseball Magazine All-Star,1931,ML,,P2,player
earnsge01,Baseball Magazine All-Star,1931,ML,,P3,player
branded01,Baseball Magazine All-Star,1931,ML,,P4,player
ruthba01,Baseball Magazine All-Star,1931,ML,,RF,player
cronijo01,Baseball Magazine All-Star,1931,ML,,SS,player
terrybi01,Baseball Magazine All-Star,1931,NL,,1B,player
friscfr01,Baseball Magazine All-Star,1931,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1931,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1931,NL,,C,player
cuyleki01,Baseball Magazine All-Star,1931,NL,,CF,player
hafeych01,Baseball Magazine All-Star,1931,NL,,LF,player
branded01,Baseball Magazine All-Star,1931,NL,,P1,player
derripa01,Baseball Magazine All-Star,1931,NL,,P2,player
hallabi01,Baseball Magazine All-Star,1931,NL,,P3,player
fitzsfr01,Baseball Magazine All-Star,1931,NL,,P4,player
kleinch01,Baseball Magazine All-Star,1931,NL,,RF,player
jackstr01,Baseball Magazine All-Star,1931,NL,,SS,player
grovele01,Most Valuable Player,1931,AL,,,player
friscfr01,Most Valuable Player,1931,NL,,,player
grovele01,Pitching Triple Crown,1931,AL,,,player
gehrilo01,TSN All-Star,1931,ML,,1B,player
friscfr01,TSN All-Star,1931,ML,,2B,player
traynpi01,TSN All-Star,1931,ML,,3B,player
cochrmi01,TSN All-Star,1931,ML,,C,player
averiea01,TSN All-Star,1931,ML,,OF,player
ruthba01,TSN All-Star,1931,ML,,OF,player
simmoal01,TSN All-Star,1931,ML,,OF,player
earnsge01,TSN All-Star,1931,ML,,P,player
grovele01,TSN All-Star,1931,ML,,P,player
cronijo01,TSN All-Star,1931,ML,,SS,player
gehrilo01,TSN Guide MVP,1931,AL,,,player
kleinch01,TSN Guide MVP,1931,NL,,,player
foxxji01,Baseball Magazine All-Star,1932,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1932,AL,,2B,player
kammwi01,Baseball Magazine All-Star,1932,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1932,AL,,C,player
averiea01,Baseball Magazine All-Star,1932,AL,,CF,player
simmoal01,Baseball Magazine All-Star,1932,AL,,LF,player
grovele01,Baseball Magazine All-Star,1932,AL,,P1,player
crowdal01,Baseball Magazine All-Star,1932,AL,,P2,player
gomezle01,Baseball Magazine All-Star,1932,AL,,P3,player
ferrewe01,Baseball Magazine All-Star,1932,AL,,P4,player
ruthba01,Baseball Magazine All-Star,1932,AL,,RF,player
cronijo01,Baseball Magazine All-Star,1932,AL,,SS,player
foxxji01,Baseball Magazine All-Star,1932,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1932,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1932,ML,,3B,player
cochrmi01,Baseball Magazine All-Star,1932,ML,,C,player
wanerll01,Baseball Magazine All-Star,1932,ML,,CF,player
odoulle01,Baseball Magazine All-Star,1932,ML,,LF,player
grovele01,Baseball Magazine All-Star,1932,ML,,P1,player
crowdal01,Baseball Magazine All-Star,1932,ML,,P2,player
gomezle01,Baseball Magazine All-Star,1932,ML,,P3,player
warnelo01,Baseball Magazine All-Star,1932,ML,,P4,player
kleinch01,Baseball Magazine All-Star,1932,ML,,RF,player
cronijo01,Baseball Magazine All-Star,1932,ML,,SS,player
terrybi01,Baseball Magazine All-Star,1932,NL,,1B,player
hermabi01,Baseball Magazine All-Star,1932,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1932,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1932,NL,,C,player
wanerll01,Baseball Magazine All-Star,1932,NL,,CF,player
odoulle01,Baseball Magazine All-Star,1932,NL,,LF,player
warnelo01,Baseball Magazine All-Star,1932,NL,,P1,player
hubbeca01,Baseball Magazine All-Star,1932,NL,,P2,player
clarkwa02,Baseball Magazine All-Star,1932,NL,,P3,player
deandi01,Baseball Magazine All-Star,1932,NL,,P4,player
kleinch01,Baseball Magazine All-Star,1932,NL,,RF,player
bartedi01,Baseball Magazine All-Star,1932,NL,,SS,player
foxxji01,Most Valuable Player,1932,AL,,,player
kleinch01,Most Valuable Player,1932,NL,,,player
foxxji01,TSN All-Star,1932,ML,,1B,player
lazzeto01,TSN All-Star,1932,ML,,2B,player
traynpi01,TSN All-Star,1932,ML,,3B,player
dickebi01,TSN All-Star,1932,ML,,C,player
averiea01,TSN All-Star,1932,ML,,OF,player
kleinch01,TSN All-Star,1932,ML,,OF,player
odoulle01,TSN All-Star,1932,ML,,OF,player
grovele01,TSN All-Star,1932,ML,,P,player
warnelo01,TSN All-Star,1932,ML,,P,player
cronijo01,TSN All-Star,1932,ML,,SS,player
foxxji01,TSN Guide MVP,1932,AL,,,player
kleinch01,TSN Guide MVP,1932,NL,,,player
foxxji01,Baseball Magazine All-Star,1933,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1933,AL,,2B,player
higgipi01,Baseball Magazine All-Star,1933,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1933,AL,,C,player
averiea01,Baseball Magazine All-Star,1933,AL,,OF,player
simmoal01,Baseball Magazine All-Star,1933,AL,,OF,player
westsa01,Baseball Magazine All-Star,1933,AL,,OF,player
grovele01,Baseball Magazine All-Star,1933,AL,,P1,player
whiteea01,Baseball Magazine All-Star,1933,AL,,P2,player
crowdal01,Baseball Magazine All-Star,1933,AL,,P3,player
bridgto01,Baseball Magazine All-Star,1933,AL,,P4,player
cronijo01,Baseball Magazine All-Star,1933,AL,,SS,player
foxxji01,Baseball Magazine All-Star,1933,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1933,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1933,ML,,3B,player
cochrmi01,Baseball Magazine All-Star,1933,ML,,C,player
bergewa01,Baseball Magazine All-Star,1933,ML,,CF,player
simmoal01,Baseball Magazine All-Star,1933,ML,,LF,player
hubbeca01,Baseball Magazine All-Star,1933,ML,,P1,player
grovele01,Baseball Magazine All-Star,1933,ML,,P2,player
whiteea01,Baseball Magazine All-Star,1933,ML,,P3,player
deandi01,Baseball Magazine All-Star,1933,ML,,P4,player
kleinch01,Baseball Magazine All-Star,1933,ML,,RF,player
cronijo01,Baseball Magazine All-Star,1933,ML,,SS,player
terrybi01,Baseball Magazine All-Star,1933,NL,,1B,player
friscfr01,Baseball Magazine All-Star,1933,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1933,NL,,3B,player
lopezal01,Baseball Magazine All-Star,1933,NL,,C,player
bergewa01,Baseball Magazine All-Star,1933,NL,,CF,player
medwijo01,Baseball Magazine All-Star,1933,NL,,LF,player
hubbeca01,Baseball Magazine All-Star,1933,NL,,P1,player
deandi01,Baseball Magazine All-Star,1933,NL,,P2,player
cantwbe01,Baseball Magazine All-Star,1933,NL,,P3,player
warnelo01,Baseball Magazine All-Star,1933,NL,,P4,player
kleinch01,Baseball Magazine All-Star,1933,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1933,NL,,SS,player
foxxji01,Most Valuable Player,1933,AL,,,player
hubbeca01,Most Valuable Player,1933,NL,,,player
foxxji01,Triple Crown,1933,AL,,,player
kleinch01,Triple Crown,1933,NL,,,player
foxxji01,TSN All-Star,1933,ML,,1B,player
gehrich01,TSN All-Star,1933,ML,,2B,player
traynpi01,TSN All-Star,1933,ML,,3B,player
dickebi01,TSN All-Star,1933,ML,,C,player
bergewa01,TSN All-Star,1933,ML,,OF,player
kleinch01,TSN All-Star,1933,ML,,OF,player
simmoal01,TSN All-Star,1933,ML,,OF,player
crowdal01,TSN All-Star,1933,ML,,P,player
hubbeca01,TSN All-Star,1933,ML,,P,player
cronijo01,TSN All-Star,1933,ML,,SS,player
foxxji01,TSN Guide MVP,1933,AL,,,player
hubbeca01,TSN Guide MVP,1933,NL,,,player
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1934,AL,,2B,player
werbebi01,Baseball Magazine All-Star,1934,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1934,AL,,C,player
westsa01,Baseball Magazine All-Star,1934,AL,,CF,player
simmoal01,Baseball Magazine All-Star,1934,AL,,LF,player
gomezle01,Baseball Magazine All-Star,1934,AL,,P1,player
rowesc01,Baseball Magazine All-Star,1934,AL,,P2,player
hardeme01,Baseball Magazine All-Star,1934,AL,,P3,player
bridgto01,Baseball Magazine All-Star,1934,AL,,P4,player
manushe01,Baseball Magazine All-Star,1934,AL,,RF,player
knickbi01,Baseball Magazine All-Star,1934,AL,,SS,player
gehrilo01,Baseball Magazine All-Star,1934,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1934,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1934,ML,,3B,player
cochrmi01,Baseball Magazine All-Star,1934,ML,,C,player
ottme01,Baseball Magazine All-Star,1934,ML,,CF,player
simmoal01,Baseball Magazine All-Star,1934,ML,,LF,player
deandi01,Baseball Magazine All-Star,1934,ML,,P1,player
gomezle01,Baseball Magazine All-Star,1934,ML,,P2,player
hubbeca01,Baseball Magazine All-Star,1934,ML,,P3,player
rowesc01,Baseball Magazine All-Star,1934,ML,,P4,player
wanerpa01,Baseball Magazine All-Star,1934,ML,,RF,player
vaughar01,Baseball Magazine All-Star,1934,ML,,SS,player
terrybi01,Baseball Magazine All-Star,1934,NL,,1B,player
friscfr01,Baseball Magazine All-Star,1934,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1934,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1934,NL,,C,player
ottme01,Baseball Magazine All-Star,1934,NL,,CF,player
moorejo02,Baseball Magazine All-Star,1934,NL,,LF,player
deandi01,Baseball Magazine All-Star,1934,NL,,P1,player
hubbeca01,Baseball Magazine All-Star,1934,NL,,P2,player
warnelo01,Baseball Magazine All-Star,1934,NL,,P3,player
schumha02,Baseball Magazine All-Star,1934,NL,,P4,player
wanerpa01,Baseball Magazine All-Star,1934,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1934,NL,,SS,player
cochrmi01,Most Valuable Player,1934,AL,,,player
deandi01,Most Valuable Player,1934,NL,,,player
gomezle01,Pitching Triple Crown,1934,AL,,,player
gehrilo01,Triple Crown,1934,AL,,,player
gehrilo01,TSN All-Star,1934,ML,,1B,player
gehrich01,TSN All-Star,1934,ML,,2B,player
higgipi01,TSN All-Star,1934,ML,,3B,player
cochrmi01,TSN All-Star,1934,ML,,C,player
averiea01,TSN All-Star,1934,ML,,OF,player
ottme01,TSN All-Star,1934,ML,,OF,player
simmoal01,TSN All-Star,1934,ML,,OF,player
deandi01,TSN All-Star,1934,ML,,P,player
gomezle01,TSN All-Star,1934,ML,,P,player
rowesc01,TSN All-Star,1934,ML,,P,player
cronijo01,TSN All-Star,1934,ML,,SS,player
gehrilo01,TSN Guide MVP,1934,AL,,,player
deandi01,TSN Guide MVP,1934,NL,,,player
greenha01,Baseball Magazine All-Star,1935,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1935,AL,,2B,player
higgipi01,Baseball Magazine All-Star,1935,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1935,AL,,C,player
cramedo01,Baseball Magazine All-Star,1935,AL,,CF,player
vosmijo01,Baseball Magazine All-Star,1935,AL,,LF,player
bridgto01,Baseball Magazine All-Star,1935,AL,,P1,player
ferrewe01,Baseball Magazine All-Star,1935,AL,,P2,player
hardeme01,Baseball Magazine All-Star,1935,AL,,P3,player
grovele01,Baseball Magazine All-Star,1935,AL,,P4,player
foxpe01,Baseball Magazine All-Star,1935,AL,,RF,player
cronijo01,Baseball Magazine All-Star,1935,AL,,SS,player
greenha01,Baseball Magazine All-Star,1935,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1935,ML,,2B,player
martipe01,Baseball Magazine All-Star,1935,ML,,3B,player
cochrmi01,Baseball Magazine All-Star,1935,ML,,C,player
bergewa01,Baseball Magazine All-Star,1935,ML,,CF,player
medwijo01,Baseball Magazine All-Star,1935,ML,,LF,player
deandi01,Baseball Magazine All-Star,1935,ML,,P1,player
ferrewe01,Baseball Magazine All-Star,1935,ML,,P2,player
hubbeca01,Baseball Magazine All-Star,1935,ML,,P3,player
bridgto01,Baseball Magazine All-Star,1935,ML,,P4,player
ottme01,Baseball Magazine All-Star,1935,ML,,RF,player
vaughar01,Baseball Magazine All-Star,1935,ML,,SS,player
terrybi01,Baseball Magazine All-Star,1935,NL,,1B,player
hermabi01,Baseball Magazine All-Star,1935,NL,,2B,player
martipe01,Baseball Magazine All-Star,1935,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1935,NL,,C,player
bergewa01,Baseball Magazine All-Star,1935,NL,,CF,player
medwijo01,Baseball Magazine All-Star,1935,NL,,LF,player
deandi01,Baseball Magazine All-Star,1935,NL,,P1,player
hubbeca01,Baseball Magazine All-Star,1935,NL,,P2,player
warnelo01,Baseball Magazine All-Star,1935,NL,,P3,player
derripa01,Baseball Magazine All-Star,1935,NL,,P4,player
ottme01,Baseball Magazine All-Star,1935,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1935,NL,,SS,player
greenha01,Most Valuable Player,1935,AL,,,player
hartnga01,Most Valuable Player,1935,NL,,,player
greenha01,TSN All-Star,1935,ML,,1B,player
gehrich01,TSN All-Star,1935,ML,,2B,player
martipe01,TSN All-Star,1935,ML,,3B,player
cochrmi01,TSN All-Star,1935,ML,,C,player
cramedo01,TSN All-Star,1935,ML,,OF,player
medwijo01,TSN All-Star,1935,ML,,OF,player
ottme01,TSN All-Star,1935,ML,,OF,player
deandi01,TSN All-Star,1935,ML,,P,player
hubbeca01,TSN All-Star,1935,ML,,P,player
vaughar01,TSN All-Star,1935,ML,,SS,player
greenha01,TSN Guide MVP,1935,AL,,,player
vaughar01,TSN Guide MVP,1935,NL,,,player
gehrilo01,Baseball Magazine All-Star,1936,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1936,AL,,2B,player
owenma01,Baseball Magazine All-Star,1936,AL,,3B,player
dickebi01,Baseball Magazine All-Star,1936,AL,,C,player
averiea01,Baseball Magazine All-Star,1936,AL,,CF,player
dimagjo01,Baseball Magazine All-Star,1936,AL,,LF,player
bridgto01,Baseball Magazine All-Star,1936,AL,,P1,player
kenneve01,Baseball Magazine All-Star,1936,AL,,P2,player
ferrewe01,Baseball Magazine All-Star,1936,AL,,P3,player
allenjo02,Baseball Magazine All-Star,1936,AL,,P4,player
moseswa01,Baseball Magazine All-Star,1936,AL,,RF,player
applilu01,Baseball Magazine All-Star,1936,AL,,SS,player
gehrilo01,Baseball Magazine All-Star,1936,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1936,ML,,2B,player
hackst01,Baseball Magazine All-Star,1936,ML,,3B,player
dickebi01,Baseball Magazine All-Star,1936,ML,,C,player
averiea01,Baseball Magazine All-Star,1936,ML,,CF,player
dimagjo01,Baseball Magazine All-Star,1936,ML,,LF,player
hubbeca01,Baseball Magazine All-Star,1936,ML,,P1,player
deandi01,Baseball Magazine All-Star,1936,ML,,P2,player
bridgto01,Baseball Magazine All-Star,1936,ML,,P3,player
kenneve01,Baseball Magazine All-Star,1936,ML,,P4,player
wanerpa01,Baseball Magazine All-Star,1936,ML,,RF,player
applilu01,Baseball Magazine All-Star,1936,ML,,SS,player
suhrgu01,Baseball Magazine All-Star,1936,NL,,1B,player
hermabi01,Baseball Magazine All-Star,1936,NL,,2B,player
hackst01,Baseball Magazine All-Star,1936,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1936,NL,,C,player
cuyleki01,Baseball Magazine All-Star,1936,NL,,CF,player
medwijo01,Baseball Magazine All-Star,1936,NL,,LF,player
hubbeca01,Baseball Magazine All-Star,1936,NL,,P1,player
deandi01,Baseball Magazine All-Star,1936,NL,,P2,player
frencla01,Baseball Magazine All-Star,1936,NL,,P3,player
macfada01,Baseball Magazine All-Star,1936,NL,,P4,player
wanerpa01,Baseball Magazine All-Star,1936,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1936,NL,,SS,player
gehrilo01,Most Valuable Player,1936,AL,,,player
hubbeca01,Most Valuable Player,1936,NL,,,player
gehrilo01,TSN All-Star,1936,ML,,1B,player
gehrich01,TSN All-Star,1936,ML,,2B,player
higgipi01,TSN All-Star,1936,ML,,3B,player
dickebi01,TSN All-Star,1936,ML,,C,player
averiea01,TSN All-Star,1936,ML,,OF,player
medwijo01,TSN All-Star,1936,ML,,OF,player
ottme01,TSN All-Star,1936,ML,,OF,player
deandi01,TSN All-Star,1936,ML,,P,player
hubbeca01,TSN All-Star,1936,ML,,P,player
applilu01,TSN All-Star,1936,ML,,SS,player
gehrilo01,TSN Guide MVP,1936,AL,,,player
hubbeca01,TSN Guide MVP,1936,NL,,,player
hubbeca01,TSN Major League Player of the Year,1936,ML,,,player
gehrilo01,Baseball Magazine All-Star,1937,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1937,AL,,2B,player
higgipi01,Baseball Magazine All-Star,1937,AL,,3B,player
dickebi01,Baseball Magazine All-Star,1937,AL,,C,player
dimagjo01,Baseball Magazine All-Star,1937,AL,,CF,player
moseswa01,Baseball Magazine All-Star,1937,AL,,LF,player
gomezle01,Baseball Magazine All-Star,1937,AL,,P1,player
lawsoro01,Baseball Magazine All-Star,1937,AL,,P2,player
grovele01,Baseball Magazine All-Star,1937,AL,,P3,player
allenjo02,Baseball Magazine All-Star,1937,AL,,P4,player
vosmijo01,Baseball Magazine All-Star,1937,AL,,RF,player
applilu01,Baseball Magazine All-Star,1937,AL,,SS,player
gehrilo01,Baseball Magazine All-Star,1937,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1937,ML,,2B,player
whitnpi01,Baseball Magazine All-Star,1937,ML,,3B,player
dickebi01,Baseball Magazine All-Star,1937,ML,,C,player
dimagjo01,Baseball Magazine All-Star,1937,ML,,CF,player
medwijo01,Baseball Magazine All-Star,1937,ML,,LF,player
hubbeca01,Baseball Magazine All-Star,1937,ML,,P1,player
gomezle01,Baseball Magazine All-Star,1937,ML,,P2,player
fettelo01,Baseball Magazine All-Star,1937,ML,,P3,player
warnelo01,Baseball Magazine All-Star,1937,ML,,P4,player
wanerpa01,Baseball Magazine All-Star,1937,ML,,RF,player
applilu01,Baseball Magazine All-Star,1937,ML,,SS,player
mizejo01,Baseball Magazine All-Star,1937,NL,,1B,player
hermabi01,Baseball Magazine All-Star,1937,NL,,2B,player
whitnpi01,Baseball Magazine All-Star,1937,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1937,NL,,C,player
demarfr02,Baseball Magazine All-Star,1937,NL,,CF,player
medwijo01,Baseball Magazine All-Star,1937,NL,,LF,player
hubbeca01,Baseball Magazine All-Star,1937,NL,,P1,player
fettelo01,Baseball Magazine All-Star,1937,NL,,P2,player
turneji01,Baseball Magazine All-Star,1937,NL,,P3,player
warnelo01,Baseball Magazine All-Star,1937,NL,,P4,player
wanerpa01,Baseball Magazine All-Star,1937,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1937,NL,,SS,player
gehrich01,Most Valuable Player,1937,AL,,,player
medwijo01,Most Valuable Player,1937,NL,,,player
gomezle01,Pitching Triple Crown,1937,AL,,,player
medwijo01,Triple Crown,1937,NL,,,player
gehrilo01,TSN All-Star,1937,ML,,1B,player
gehrich01,TSN All-Star,1937,ML,,2B,player
rolfere01,TSN All-Star,1937,ML,,3B,player
hartnga01,TSN All-Star,1937,ML,,C,player
dimagjo01,TSN All-Star,1937,ML,,OF,player
medwijo01,TSN All-Star,1937,ML,,OF,player
wanerpa01,TSN All-Star,1937,ML,,OF,player
hubbeca01,TSN All-Star,1937,ML,,P,player
ruffire01,TSN All-Star,1937,ML,,P,player
bartedi01,TSN All-Star,1937,ML,,SS,player
gehrich01,TSN Guide MVP,1937,AL,,,player
medwijo01,TSN Guide MVP,1937,NL,,,player
allenjo02,TSN Major League Player of the Year,1937,ML,,,player
foxxji01,Baseball Magazine All-Star,1938,AL,,1B,player
gehrich01,Baseball Magazine All-Star,1938,AL,,2B,player
rolfere01,Baseball Magazine All-Star,1938,AL,,3B,player
dickebi01,Baseball Magazine All-Star,1938,AL,,C1,player
hemslro01,Baseball Magazine All-Star,1938,AL,,C2,player
dimagjo01,Baseball Magazine All-Star,1938,AL,,CF,player
heathje01,Baseball Magazine All-Star,1938,AL,,LF,player
ruffire01,Baseball Magazine All-Star,1938,AL,,P1,player
gomezle01,Baseball Magazine All-Star,1938,AL,,P2,player
grovele01,Baseball Magazine All-Star,1938,AL,,P3,player
allenjo02,Baseball Magazine All-Star,1938,AL,,P4,player
newsobo01,Baseball Magazine All-Star,1938,AL,,P5,player
averiea01,Baseball Magazine All-Star,1938,AL,,RF,player
cronijo01,Baseball Magazine All-Star,1938,AL,,SS,player
foxxji01,Baseball Magazine All-Star,1938,ML,,1B,player
gehrich01,Baseball Magazine All-Star,1938,ML,,2B,player
rolfere01,Baseball Magazine All-Star,1938,ML,,3B,player
dickebi01,Baseball Magazine All-Star,1938,ML,,C,player
dimagjo01,Baseball Magazine All-Star,1938,ML,,CF,player
medwijo01,Baseball Magazine All-Star,1938,ML,,LF,player
ruffire01,Baseball Magazine All-Star,1938,ML,,P1,player
derripa01,Baseball Magazine All-Star,1938,ML,,P2,player
vandejo01,Baseball Magazine All-Star,1938,ML,,P3,player
ottme01,Baseball Magazine All-Star,1938,ML,,RF,player
vaughar01,Baseball Magazine All-Star,1938,ML,,SS,player
mccorfr01,Baseball Magazine All-Star,1938,NL,,1B,player
hermabi01,Baseball Magazine All-Star,1938,NL,,2B,player
hackst01,Baseball Magazine All-Star,1938,NL,,3B,player
lombaer01,Baseball Magazine All-Star,1938,NL,,C1,player
danniha01,Baseball Magazine All-Star,1938,NL,,C2,player
ottme01,Baseball Magazine All-Star,1938,NL,,CF,player
medwijo01,Baseball Magazine All-Star,1938,NL,,LF,player
derripa01,Baseball Magazine All-Star,1938,NL,,P1,player
hubbeca01,Baseball Magazine All-Star,1938,NL,,P2,player
leebi02,Baseball Magazine All-Star,1938,NL,,P3,player
vandejo01,Baseball Magazine All-Star,1938,NL,,P4,player
turneji01,Baseball Magazine All-Star,1938,NL,,P5,player
goodmiv01,Baseball Magazine All-Star,1938,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1938,NL,,SS,player
foxxji01,Most Valuable Player,1938,AL,,,player
lombaer01,Most Valuable Player,1938,NL,,,player
foxxji01,TSN All-Star,1938,ML,,1B,player
gehrich01,TSN All-Star,1938,ML,,2B,player
rolfere01,TSN All-Star,1938,ML,,3B,player
dickebi01,TSN All-Star,1938,ML,,C,player
dimagjo01,TSN All-Star,1938,ML,,OF,player
medwijo01,TSN All-Star,1938,ML,,OF,player
ottme01,TSN All-Star,1938,ML,,OF,player
gomezle01,TSN All-Star,1938,ML,,P,player
ruffire01,TSN All-Star,1938,ML,,P,player
vandejo01,TSN All-Star,1938,ML,,P,player
cronijo01,TSN All-Star,1938,ML,,SS,player
foxxji01,TSN Guide MVP,1938,AL,,,player
lombaer01,TSN Guide MVP,1938,NL,,,player
vandejo01,TSN Major League Player of the Year,1938,ML,,,player
foxxji01,Baseball Magazine All-Star,1939,AL,,1B,player
gordojo01,Baseball Magazine All-Star,1939,AL,,2B,player
rolfere01,Baseball Magazine All-Star,1939,AL,,3B,player
dickebi01,Baseball Magazine All-Star,1939,AL,,C,player
dimagjo01,Baseball Magazine All-Star,1939,AL,,CF,player
johnsbo01,Baseball Magazine All-Star,1939,AL,,LF,player
fellebo01,Baseball Magazine All-Star,1939,AL,,P1,player
ruffire01,Baseball Magazine All-Star,1939,AL,,P2,player
leonadu02,Baseball Magazine All-Star,1939,AL,,P3,player
willite01,Baseball Magazine All-Star,1939,AL,,RF,player
cronijo01,Baseball Magazine All-Star,1939,AL,,SS,player
foxxji01,Baseball Magazine All-Star,1939,ML,,1B,player
gordojo01,Baseball Magazine All-Star,1939,ML,,2B,player
rolfere01,Baseball Magazine All-Star,1939,ML,,3B,player
dickebi01,Baseball Magazine All-Star,1939,ML,,C,player
dimagjo01,Baseball Magazine All-Star,1939,ML,,CF,player
medwijo01,Baseball Magazine All-Star,1939,ML,,LF,player
waltebu01,Baseball Magazine All-Star,1939,ML,,P1,player
derripa01,Baseball Magazine All-Star,1939,ML,,P2,player
fellebo01,Baseball Magazine All-Star,1939,ML,,P3,player
ruffire01,Baseball Magazine All-Star,1939,ML,,P4,player
daviscu01,Baseball Magazine All-Star,1939,ML,,P5,player
willite01,Baseball Magazine All-Star,1939,ML,,RF,player
cronijo01,Baseball Magazine All-Star,1939,ML,,SS,player
mccorfr01,Baseball Magazine All-Star,1939,NL,,1B,player
freylo01,Baseball Magazine All-Star,1939,NL,,2B,player
lavagco01,Baseball Magazine All-Star,1939,NL,,3B,player
danniha01,Baseball Magazine All-Star,1939,NL,,C,player
leibeha01,Baseball Magazine All-Star,1939,NL,,CF,player
medwijo01,Baseball Magazine All-Star,1939,NL,,LF,player
waltebu01,Baseball Magazine All-Star,1939,NL,,P1,player
derripa01,Baseball Magazine All-Star,1939,NL,,P2,player
daviscu01,Baseball Magazine All-Star,1939,NL,,P3,player
ottme01,Baseball Magazine All-Star,1939,NL,,RF,player
vaughar01,Baseball Magazine All-Star,1939,NL,,SS,player
dimagjo01,Most Valuable Player,1939,AL,,,player
waltebu01,Most Valuable Player,1939,NL,,,player
waltebu01,Pitching Triple Crown,1939,NL,,,player
foxxji01,TSN All-Star,1939,ML,,1B,player
gordojo01,TSN All-Star,1939,ML,,2B,player
rolfere01,TSN All-Star,1939,ML,,3B,player
dickebi01,TSN All-Star,1939,ML,,C,player
dimagjo01,TSN All-Star,1939,ML,,OF,player
medwijo01,TSN All-Star,1939,ML,,OF,player
willite01,TSN All-Star,1939,ML,,OF,player
fellebo01,TSN All-Star,1939,ML,,P,player
ruffire01,TSN All-Star,1939,ML,,P,player
waltebu01,TSN All-Star,1939,ML,,P,player
cronijo01,TSN All-Star,1939,ML,,SS,player
dimagjo01,TSN Guide MVP,1939,AL,,,player
